ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,date_id,product_id,customer_id,status_id,size_id
10181,42,100.0,2,5435.64,310,20,7,0,1
10192,29,100.0,7,4258.36,318,20,40,0,1
10204,40,100.0,13,4032.0,330,20,74,0,1
10212,38,100.0,6,4492.36,375,20,23,0,1
10226,38,100.0,4,4161.38,416,20,55,0,1
10241,21,100.0,11,2508.66,463,20,83,0,0
10253,24,100.0,1,3374.88,512,20,22,3,1
10266,36,100.0,2,5196.6,547,20,70,0,1
10278,23,100.0,2,2604.52,578,20,84,0,0
10288,20,100.0,14,2936.8,604,20,65,0,0
10301,32,100.0,4,3424.64,272,20,85,0,1
10311,29,100.0,9,2923.2,649,20,23,0,0
10321,44,100.0,6,4489.76,668,20,21,0,1
10331,44,100.0,14,4849.24,681,20,45,0,1
10343,36,100.0,4,5848.92,688,20,1,0,1
10367,49,56.3,1,2758.7,737,20,3,5,0
10378,34,42.64,5,1449.76,766,20,23,0,0
10407,59,100.0,11,7048.14,837,20,61,4,2
10419,37,100.0,1,5202.94,862,20,19,0,1
10106,36,100.0,12,5279.4,42,21,86,0,1
10119,43,100.0,3,6916.12,112,21,19,0,1
10131,21,100.0,4,2781.66,161,21,88,0,0
10143,32,100.0,7,5248.0,216,21,50,0,1
10155,38,100.0,5,6531.44,273,21,16,0,1
10167,43,100.0,1,5763.72,290,21,37,3,1
10178,42,100.0,4,6490.68,306,21,51,0,1
10186,32,100.0,1,6004.8,312,21,52,0,1
10198,42,100.0,4,7483.98,325,21,66,0,2
10210,31,100.0,17,5719.5,371,21,44,0,1
10222,49,100.0,4,6954.08,409,21,55,0,1
10250,45,100.0,14,8160.3,491,21,61,0,2
10262,49,100.0,9,6567.96,535,21,23,3,1
10274,41,100.0,1,6724.0,562,21,41,0,1
10284,45,100.0,11,5747.85,593,21,85,0,1
10296,36,100.0,7,5676.84,618,21,89,0,1
10307,39,100.0,1,7379.97,647,21,29,0,2
10316,27,100.0,9,3704.13,665,21,59,0,1
10327,25,100.0,6,2804.75,674,21,48,5,0
10338,41,100.0,1,5624.79,686,21,90,0,1
10351,39,99.52,1,3881.28,697,21,49,0,1
10373,28,57.55,4,1611.4,756,21,60,0,0
10386,25,54.57,7,1364.25,785,21,23,5,0
10398,33,100.0,11,4215.09,814,21,1,0,1
10400,34,100.0,1,6433.82,816,21,61,0,1
10416,24,100.0,14,4352.16,855,21,70,0,1
10100,30,100.0,3,5151.0,0,22,40,0,1
10110,42,100.0,7,6069.0,71,22,77,0,1
10124,21,100.0,6,2856.0,135,22,84,0,0
10149,34,100.0,11,5375.4,249,22,82,0,1
10162,29,100.0,9,5176.5,285,22,4,0,1
10173,24,100.0,13,3508.8,303,22,86,0,1
10182,44,100.0,10,7554.8,310,22,39,0,2
10193,21,100.0,14,3141.6,319,22,87,0,1
10204,33,100.0,4,5890.5,330,22,74,0,1
10214,30,100.0,7,5967.0,385,22,25,0,1
10227,26,100.0,10,3712.8,421,22,30,0,1
10241,41,100.0,2,7597.3,463,22,83,0,2
10280,26,100.0,16,3668.6,589,22,36,0,1
10288,32,100.0,5,5875.2,604,22,65,0,1
10302,43,100.0,1,7310.0,273,22,22,0,2
10312,48,100.0,17,8078.4,654,22,39,0,2
10331,44,74.04,7,3257.76,681,22,45,0,1
10344,45,100.0,1,7650.0,689,22,67,0,2
10367,37,100.0,3,4703.81,737,22,3,5,1
10379,39,100.0,2,5399.55,766,22,23,0,1
10407,76,100.0,2,14082.8,837,22,61,4,2
10420,37,100.0,5,5283.6,874,22,20,2,1
10108,38,82.39,2,3130.82,56,23,66,0,1
10122,43,72.38,6,3112.34,122,23,67,0,1
10135,48,79.31,3,3806.88,177,23,39,0,1
10147,26,82.39,3,2142.14,242,23,41,0,0
10160,38,88.55,4,3364.9,278,23,54,0,1
10170,20,63.14,2,1262.8,302,23,63,0,0
10181,22,73.92,10,1626.24,310,23,7,0,0
10192,45,90.86,15,4088.7,318,23,40,0,1
10203,45,85.47,4,3846.15,330,23,23,0,1
10212,20,66.99,14,1339.8,375,23,23,0,0
10225,47,64.68,5,3039.96,412,23,69,0,1
10239,46,73.92,4,3400.32,462,23,60,0,1
10253,23,83.93,9,1930.39,512,23,22,3,0
10266,33,74.69,10,2464.77,547,23,70,0,0
10278,29,90.86,10,2634.94,578,23,84,0,0
10287,44,82.39,8,3625.16,602,23,69,0,1
10300,41,92.4,1,3788.4,271,23,72,0,1
10310,20,91.63,6,1832.6,649,23,68,0,0
10321,37,78.54,14,2905.98,668,23,21,0,0
10329,29,100.0,9,2954.81,679,23,0,0,0
10342,55,65.45,1,3599.75,688,23,10,0,1
10363,22,100.0,7,3686.54,731,23,73,0,1
10377,31,67.76,4,2100.56,765,23,16,0,0
10389,49,79.22,3,3881.78,787,23,37,0,1
10405,61,73.92,4,4509.12,829,23,83,0,1
10419,39,83.93,9,3273.27,862,23,19,0,1
10109,38,100.0,3,4432.7,63,24,45,0,1
10122,31,100.0,1,4100.99,122,24,67,0,1
10136,36,100.0,1,5274.72,179,24,51,0,1
10148,25,100.0,12,4232.0,248,24,42,0,1
10161,48,100.0,11,6145.44,284,24,78,0,1
10171,35,100.0,1,4680.2,303,24,43,0,1
10181,21,100.0,5,3286.08,310,24,7,0,1
10192,47,100.0,10,7421.3,318,24,40,0,2
10204,38,100.0,16,6432.64,330,24,74,0,1
10212,41,100.0,9,4840.87,375,24,23,0,1
10226,24,100.0,7,3892.08,416,24,55,0,1
10240,37,100.0,2,5526.32,463,24,44,0,1
10253,33,100.0,4,4459.62,512,24,22,3,1
10266,49,100.0,5,6203.4,547,24,70,0,1
10278,29,100.0,5,3754.05,578,24,84,0,1
10287,24,100.0,3,3516.48,602,24,69,0,1
10301,47,100.0,7,7488.04,272,24,85,0,2
10310,24,100.0,1,3448.08,649,24,68,0,1
10321,25,100.0,9,3734.0,668,24,21,0,1
10331,30,32.47,8,974.1,681,24,45,0,0
10342,22,100.0,3,3160.74,688,24,10,0,1
10356,27,64.69,2,1746.63,703,24,2,0,0
10366,34,100.0,3,4207.84,735,24,90,0,1
10377,36,100.0,6,4352.76,765,24,16,0,1
10390,34,43.05,15,1463.7,788,24,39,0,0
10406,48,100.0,2,7169.28,830,24,48,1,2
10419,34,100.0,4,4594.76,862,24,19,0,1
10104,24,100.0,8,3457.92,25,25,23,0,1
10115,46,100.0,4,7381.16,88,25,27,0,2
10127,45,100.0,10,7146.9,148,25,74,0,2
10141,39,100.0,4,5938.53,207,25,73,0,1
10151,43,100.0,2,7110.91,258,25,60,0,2
10165,29,100.0,11,5032.95,289,25,26,0,1
10176,20,100.0,10,3667.6,304,25,70,0,1
10184,46,100.0,5,7381.16,312,25,81,0,2
10195,27,100.0,5,5128.11,323,25,47,0,1
10207,44,100.0,6,7060.24,337,25,64,0,2
10219,43,100.0,1,8448.64,400,25,82,0,2
10230,49,100.0,8,7300.51,434,25,72,0,2
10246,40,100.0,4,6549.2,485,25,23,0,1
10259,30,100.0,3,5697.9,526,25,65,0,1
10271,50,100.0,4,9169.0,561,25,39,0,2
10282,23,100.0,13,3238.63,592,25,39,0,1
10292,26,100.0,7,4554.94,611,25,0,0,1
10305,27,100.0,4,3934.44,646,25,15,0,1
10314,42,100.0,13,5776.26,655,25,78,0,1
10324,47,100.0,8,7207.45,669,25,11,0,2
10336,49,100.0,6,7460.74,684,25,62,0,2
10349,38,100.0,8,6719.54,695,25,74,0,1
10358,20,100.0,10,2428.0,704,25,23,0,0
10371,25,100.0,7,2602.25,748,25,39,0,0
10382,25,88.0,5,2200.0,773,25,39,0,0
10412,41,100.0,4,6712.93,848,25,23,0,1
10425,28,100.0,3,5318.04,876,25,14,2,1
10100,50,67.8,2,3390.0,0,26,40,0,1
10110,32,50.25,6,1608.0,71,26,77,0,0
10124,42,53.88,5,2262.96,135,26,84,0,0
10149,24,62.36,10,1496.64,249,26,82,0,0
10162,27,69.62,8,1879.74,285,26,4,0,0
10173,26,57.51,12,1495.26,303,26,86,0,0
10182,38,61.15,9,2323.7,310,26,39,0,0
10193,42,59.33,13,2491.86,319,26,87,0,0
10204,23,71.44,3,1643.12,330,26,74,0,0
10214,21,62.96,6,1322.16,385,26,25,0,0
10227,28,50.85,9,1423.8,421,26,30,0,0
10241,33,72.65,1,2397.45,463,26,83,0,0
10280,25,62.96,15,1574.0,589,26,36,0,0
10288,28,61.75,4,1729.0,604,26,65,0,0
10303,46,49.04,2,2255.84,639,26,81,0,0
10312,30,61.15,16,1834.5,654,26,39,0,0
10332,38,84.25,9,3201.5,681,26,77,0,1
10344,40,56.91,2,2276.4,689,26,67,0,0
10367,45,100.0,4,8884.8,737,26,3,5,2
10379,27,49.3,1,1331.1,766,26,23,0,0
10407,42,72.65,1,3051.3,837,26,61,4,1
10420,36,63.57,4,2288.52,874,26,20,2,0
10104,29,100.0,12,3772.61,25,27,23,0,1
10114,39,100.0,3,4164.42,85,27,62,0,1
10127,45,100.0,14,6295.95,148,27,74,0,1
10141,47,100.0,8,6287.66,207,27,73,0,1
10151,49,100.0,6,5412.54,258,27,60,0,1
10165,46,100.0,15,5984.14,289,27,26,0,1
10175,48,100.0,4,5891.04,304,27,49,0,1
10184,46,100.0,9,5984.14,312,27,81,0,1
10195,35,100.0,9,3608.15,323,27,47,0,1
10207,43,100.0,10,5752.54,337,27,64,0,1
10229,26,100.0,4,3765.32,430,27,39,0,1
10246,22,98.18,8,2159.96,485,27,23,0,0
10259,34,99.41,7,3379.94,526,27,65,0,1
10271,50,100.0,8,5093.5,561,27,39,0,1
10281,48,100.0,4,5773.44,591,27,18,0,1
10292,41,100.0,11,4528.86,611,27,0,0,1
10305,36,100.0,8,4816.08,646,27,15,0,1
10313,29,100.0,2,3416.78,655,27,31,0,1
10324,33,37.48,10,1236.84,669,27,11,0,0
10334,46,100.0,6,5814.86,683,27,24,4,1
10349,38,100.0,7,5223.48,695,27,74,0,1
10358,20,36.42,11,728.4,704,27,23,0,0
10370,22,100.0,5,3949.0,745,27,42,0,1
10383,27,100.0,11,3843.99,778,27,23,0,1
10412,56,98.18,8,5498.08,848,27,23,0,1
10425,38,99.41,7,3777.58,876,27,14,2,1
10101,25,100.0,4,3782.0,3,28,72,0,1
10110,33,100.0,4,3859.68,71,28,77,0,1
10124,42,100.0,3,4431.84,135,28,84,0,1
10149,33,100.0,8,4950.33,249,28,82,0,1
10162,38,100.0,6,4299.7,285,28,4,0,1
10173,31,100.0,10,4492.83,303,28,86,0,1
10182,20,100.0,7,2212.0,310,28,39,0,0
10193,44,100.0,11,4642.88,319,28,87,0,1
10204,26,100.0,1,3206.32,330,28,74,0,1
10214,27,100.0,4,3604.23,385,28,25,0,1
10227,46,100.0,7,7017.76,421,28,30,0,2
10243,47,100.0,2,6154.18,476,28,64,0,1
10280,37,100.0,13,4750.8,589,28,36,0,1
10288,31,100.0,2,3822.92,604,28,65,0,1
10304,24,100.0,17,2440.8,644,28,38,0,0
10312,31,100.0,14,4729.36,654,28,39,0,1
10322,50,100.0,6,12536.5,668,28,40,0,2
10332,35,64.69,8,2264.15,681,28,77,0,0
10344,30,100.0,3,3928.2,689,28,67,0,1
10356,29,100.0,3,3630.22,703,28,2,0,1
10367,27,100.0,5,4196.07,737,28,3,5,1
10380,40,100.0,10,4931.6,772,28,23,0,1
10390,31,98.99,16,3068.69,788,28,39,0,1
10409,6,100.0,2,785.64,838,28,65,0,0
10420,45,100.0,2,4977.0,874,28,20,2,1
10103,22,54.09,2,1189.98,23,29,17,0,0
10114,45,68.67,6,3090.15,85,29,62,0,1
10126,43,65.02,2,2795.86,142,29,25,0,0
10140,46,61.99,2,2851.54,199,29,5,0,0
10151,39,69.28,9,2701.92,258,29,60,0,0
10165,31,71.1,18,2204.1,289,29,26,0,0
10175,41,69.28,7,2840.48,304,29,49,0,0
10184,44,60.16,12,2647.04,312,29,81,0,0
10194,45,70.49,2,3172.05,323,29,30,0,1
10207,37,69.89,13,2585.93,337,29,64,0,0
10217,35,61.38,2,2148.3,394,29,65,0,0
10229,28,59.55,7,1667.4,430,29,39,0,0
10246,30,61.99,11,1859.7,485,29,23,0,0
10259,30,49.22,10,1476.6,526,29,65,0,0
10271,25,69.28,11,1732.0,561,29,39,0,0
10281,29,57.73,7,1674.17,591,29,18,0,0
10291,26,57.73,2,1500.98,611,29,37,0,0
10305,41,53.48,11,2192.68,646,29,15,0,0
10313,34,52.87,5,1797.58,655,29,31,0,0
10322,35,61.21,11,2142.35,668,29,40,0,0
10334,34,61.38,1,2086.92,683,29,24,4,0
10347,50,100.0,8,6834.5,693,29,10,0,1
10357,41,61.99,7,2541.59,704,29,39,0,0
10370,22,96.86,7,2130.92,745,29,42,0,0
10381,35,48.62,7,1701.7,773,29,4,0,0
10391,44,38.5,5,1694.0,793,29,42,0,0
10412,47,61.99,11,2913.53,848,29,23,0,0
10425,19,49.22,10,935.18,876,29,14,2,0
10106,34,90.39,2,3073.26,42,30,86,0,1
10120,29,71.81,8,2082.49,113,30,10,0,0
10133,49,69.27,3,3394.23,172,30,23,0,1
10145,30,85.32,14,2559.6,231,30,3,0,0
10168,21,70.96,9,1490.16,295,30,5,0,0
10210,50,76.88,7,3844.0,371,30,44,0,1
10223,47,100.0,9,4724.91,410,30,10,0,1
10235,24,76.03,3,1824.72,452,30,57,0,0
10250,27,98.84,4,2668.68,491,30,61,0,0
10263,33,86.17,10,2843.61,539,30,13,0,0
10275,35,90.39,9,3163.65,564,30,14,0,1
10284,31,71.81,1,2226.11,593,30,85,0,0
10297,25,82.79,4,2069.75,619,30,75,0,0
10308,27,82.79,7,2235.33,648,30,47,0,0
10318,31,100.0,9,3116.43,666,30,18,0,1
10327,45,100.0,8,4781.7,674,30,48,5,1
10339,27,100.0,2,2810.7,687,30,35,0,0
10353,27,100.0,1,3515.67,698,30,88,0,1
10374,42,69.27,2,2909.34,758,30,28,0,0
10386,21,74.77,18,1570.17,785,30,23,5,0
10398,34,76.88,15,2613.92,814,30,1,0,0
10401,42,76.03,3,3193.26,818,30,12,4,1
10416,15,98.84,4,1482.6,855,30,70,0,0
10107,29,70.87,6,2055.23,49,31,0,0,0
10120,46,58.15,4,2674.9,113,31,10,0,0
10134,30,61.78,6,1853.4,176,31,2,0,0
10145,30,49.67,10,1490.1,231,31,3,0,0
10159,42,51.48,18,2162.16,277,31,4,0,0
10168,46,61.18,5,2814.28,295,31,5,0,0
10180,25,64.2,13,1605.0,309,31,6,0,0
10188,32,65.42,5,2093.44,316,31,7,0,0
10201,30,64.81,6,1944.3,329,31,8,0,0
10210,40,49.67,3,1986.8,371,31,44,0,0
10223,28,60.57,5,1695.96,410,31,10,0,0
10236,23,55.72,2,1281.56,453,31,45,0,0
10251,29,61.18,6,1774.22,498,31,12,0,0
10263,34,58.75,6,1997.5,539,31,13,0,0
10275,37,63.6,5,2353.2,564,31,14,0,0
10285,20,49.06,10,981.2,599,31,15,0,0
10298,32,48.46,2,1550.72,630,31,46,0,0
10308,34,52.09,3,1771.06,648,31,47,0,0
10318,42,52.7,5,2213.4,666,31,18,0,0
10329,38,100.0,12,5266.04,679,31,0,0,1
10339,30,62.16,1,1864.8,687,31,35,0,0
10362,23,49.67,3,1142.41,730,31,5,0,0
10374,22,53.3,4,1172.6,758,31,28,0,0
10389,39,100.0,5,6981.0,787,31,37,0,1
10402,55,55.72,2,3064.6,822,31,9,0,1
10417,36,61.18,6,2202.48,858,31,23,1,0
10101,26,100.0,1,3773.38,3,32,72,0,1
10110,31,100.0,1,5074.39,71,32,77,0,1
10125,34,100.0,2,6483.46,135,32,10,0,1
10139,41,100.0,8,7956.46,191,32,20,0,2
10149,23,100.0,5,4230.62,249,32,82,0,1
10162,48,100.0,3,7209.12,285,32,4,0,2
10173,22,100.0,7,3452.68,303,32,86,0,1
10182,21,100.0,4,3047.73,310,32,39,0,1
10193,22,100.0,8,3675.32,319,32,87,0,1
10205,40,100.0,3,7492.4,331,32,23,0,2
10214,50,100.0,1,9534.5,385,32,25,0,2
10227,29,100.0,4,5579.02,421,32,30,0,1
10244,43,100.0,8,5950.34,479,32,23,0,1
10255,24,100.0,1,3726.0,515,32,83,0,1
10280,22,100.0,10,4455.0,589,32,36,0,1
10289,43,100.0,3,8272.34,606,32,7,0,2
10304,20,100.0,14,3577.6,644,32,38,0,1
10312,25,100.0,11,3881.25,654,32,39,0,1
10322,36,100.0,2,5797.44,668,32,40,0,1
10332,24,52.67,1,1264.08,681,32,77,0,0
10347,21,100.0,6,4815.3,693,32,10,0,1
10356,30,100.0,1,4462.2,703,32,2,0,1
10367,32,94.79,7,3033.28,737,32,3,5,1
10380,21,47.18,8,990.78,772,32,23,0,0
10390,26,78.11,7,2030.86,788,32,39,0,0
10421,35,100.0,1,5433.75,874,32,39,2,1
10109,26,100.0,1,3157.44,63,33,45,0,1
10123,46,100.0,3,5161.2,134,33,46,0,1
10137,37,100.0,3,4346.76,185,33,1,0,1
10148,27,100.0,10,3528.36,248,33,42,0,1
10161,23,100.0,9,3187.8,284,33,78,0,1
10172,39,100.0,7,6023.16,303,33,13,0,1
10181,27,100.0,3,3884.76,310,33,7,0,1
10192,38,100.0,8,4965.84,318,33,40,0,1
10204,27,100.0,14,4169.88,330,33,74,0,1
10212,40,100.0,7,4910.4,375,33,23,0,1
10226,24,100.0,5,3231.36,416,33,55,0,1
10241,44,100.0,12,6853.44,463,33,83,0,1
10253,37,100.0,2,5177.04,512,33,22,3,1
10266,20,100.0,3,2824.8,547,33,70,0,0
10278,39,100.0,3,4324.32,578,33,84,0,1
10287,44,100.0,1,5052.96,602,33,69,0,1
10301,22,100.0,5,3223.44,272,33,85,0,1
10311,43,100.0,10,5278.68,649,33,23,0,1
10321,27,100.0,7,2851.2,668,33,21,0,0
10331,26,64.9,10,1687.4,681,33,45,0,0
10343,25,52.32,3,1308.0,688,33,1,0,0
10366,49,100.0,2,6144.6,735,33,90,0,1
10379,29,100.0,5,5127.2,766,33,23,0,1
10407,41,100.0,12,6386.16,837,33,61,4,1
10419,55,100.0,2,7695.6,862,33,19,0,2
10103,27,83.07,12,2242.89,23,34,17,0,0
10112,23,100.0,2,2539.89,77,34,24,0,0
10126,31,90.17,12,2795.27,142,34,25,0,0
10139,46,100.0,1,5545.76,191,34,20,0,1
10150,47,91.18,9,4285.46,256,34,26,0,1
10163,31,100.0,2,3329.09,287,34,27,0,1
10174,46,100.0,5,5592.22,304,34,28,0,1
10183,37,89.15,9,3298.55,311,34,29,0,1
10193,28,93.21,1,2609.88,319,34,87,0,0
10206,37,90.17,7,3336.29,333,34,31,0,1
10215,49,100.0,4,5510.05,388,34,32,0,1
10228,24,100.0,3,2504.4,429,34,33,0,0
10244,30,100.0,1,3525.6,479,34,23,0,1
10257,50,88.14,1,4407.0,525,34,61,0,1
10270,31,96.24,10,2983.44,560,34,20,0,0
10280,46,100.0,3,5126.24,589,34,36,0,1
10291,47,100.0,12,5713.79,611,34,37,0,1
10304,46,100.0,7,4613.8,644,34,38,0,1
10312,37,100.0,4,3711.1,654,34,39,0,1
10322,33,100.0,12,3524.73,668,34,40,0,1
10333,31,90.17,5,2795.27,682,34,8,0,0
10347,48,100.0,9,4814.4,693,34,10,0,1
10357,41,87.13,6,3572.33,704,34,39,0,1
10369,42,100.0,1,4581.36,745,34,41,0,1
10381,41,100.0,8,4319.76,773,34,4,0,1
10391,32,45.25,6,1448.0,793,34,42,0,0
10423,10,88.14,1,881.4,875,34,56,2,0
10103,35,57.46,14,2011.1,23,35,17,0,0
10111,28,64.33,2,1801.24,78,35,8,0,0
10126,46,73.7,14,3390.2,142,35,25,0,1
10139,20,71.2,3,1424.0,191,35,20,0,0
10150,30,49.97,11,1499.1,256,35,26,0,0
10163,48,69.96,4,3358.08,287,35,27,0,1
10173,28,53.72,2,1504.16,303,35,86,0,0
10183,39,68.08,11,2655.12,311,35,29,0,0
10193,24,51.84,3,1244.16,319,35,87,0,0
10206,28,67.46,9,1888.88,333,35,31,0,0
10215,31,58.71,6,1820.01,388,35,32,0,0
10228,45,63.71,5,2866.95,429,35,33,0,0
10244,24,58.09,3,1394.16,479,35,23,0,0
10257,49,53.72,3,2632.28,525,35,61,0,0
10269,32,63.08,1,2018.56,557,35,19,0,0
10280,43,68.71,5,2954.53,589,35,36,0,0
10291,37,50.59,14,1871.83,611,35,37,0,0
10304,24,64.96,9,1559.04,644,35,38,0,0
10312,35,53.72,6,1880.2,654,35,39,0,0
10322,41,29.87,13,1224.67,668,35,40,0,0
10332,26,100.0,17,2979.08,681,35,77,0,0
10347,34,64.96,10,2208.64,693,35,10,0,0
10357,49,70.58,5,3458.42,704,35,39,0,1
10369,28,44.21,6,1237.88,745,35,41,0,0
10381,40,68.08,4,2723.2,773,35,4,0,0
10392,37,59.96,3,2218.52,794,35,63,0,0
10423,31,53.72,3,1665.32,875,35,56,2,0
10106,41,83.44,18,3421.04,42,36,86,0,1
10119,21,89.46,9,1878.66,112,36,19,0,0
10130,40,96.34,2,3853.6,161,36,91,0,1
10143,46,74.84,13,3442.64,216,36,50,0,1
10155,44,79.14,11,3482.16,273,36,16,0,1
10167,46,73.12,7,3363.52,290,36,37,3,1
10178,41,81.72,10,3350.52,306,36,51,0,1
10186,32,89.46,7,2862.72,312,36,52,0,0
10197,46,87.74,4,4036.04,324,36,53,0,1
10209,28,100.0,6,2817.92,368,36,54,0,0
10222,49,94.62,10,4636.38,409,36,55,0,1
10248,21,73.98,1,1553.58,487,36,0,3,0
10262,32,84.3,15,2697.6,535,36,23,3,0
10273,34,98.06,2,3334.04,562,36,56,0,1
10283,21,98.06,4,2059.26,592,36,57,0,0
10296,21,96.34,13,2023.14,618,36,89,0,0
10307,31,83.44,7,2586.64,647,36,29,0,0
10316,21,94.62,15,1987.02,665,36,59,0,0
10327,25,45.86,5,1146.5,674,36,48,5,0
10338,28,82.58,3,2312.24,686,36,90,0,0
10350,43,64.97,6,2793.71,696,36,23,0,0
10373,22,86.74,5,1908.28,756,36,60,0,0
10386,37,93.01,5,3441.37,785,36,23,5,1
10398,28,72.26,18,2023.28,814,36,1,0,0
10400,30,74.84,7,2245.2,816,36,61,0,0
10414,44,73.98,1,3255.12,851,36,58,4,1
10103,25,100.0,13,2539.5,23,37,17,0,0
10111,43,100.0,1,4818.15,78,37,8,0,1
10126,30,97.39,13,2921.7,142,37,25,0,0
10139,20,90.06,2,1801.2,191,37,20,0,0
10150,26,100.0,10,2804.36,256,37,26,0,0
10163,40,100.0,3,4900.8,287,37,27,0,1
10173,31,89.01,1,2759.31,303,37,86,0,0
10183,22,100.0,10,2488.2,311,37,29,0,0
10193,23,100.0,2,2769.89,319,37,87,0,0
10206,30,100.0,8,3581.4,333,37,31,0,1
10215,49,100.0,5,5285.14,388,37,32,0,1
10228,31,100.0,4,3181.53,429,37,33,0,1
10244,29,100.0,2,3340.51,479,37,23,0,1
10257,37,84.82,2,3138.34,525,37,61,0,1
10270,38,100.0,11,4775.08,560,37,20,0,1
10280,29,100.0,4,3006.43,589,37,36,0,1
10291,23,100.0,13,2866.26,611,37,37,0,0
10304,26,85.87,8,2232.62,644,37,38,0,0
10312,38,100.0,5,4457.02,654,37,39,0,1
10322,48,47.04,7,2257.92,668,37,40,0,0
10332,40,39.8,18,1592.0,681,37,77,0,0
10347,45,100.0,11,4948.2,693,37,10,0,1
10357,44,100.0,4,5160.76,704,37,39,0,1
10369,21,94.22,5,1978.62,745,37,41,0,0
10381,35,100.0,5,4288.2,773,37,4,0,1
10392,29,86.92,2,2520.68,794,37,63,0,0
10423,21,84.82,2,1781.22,875,37,56,2,0
10105,22,100.0,11,3065.04,36,38,48,0,1
10117,26,100.0,5,3551.34,100,38,26,0,1
10128,41,100.0,2,5544.02,151,38,23,0,1
10142,47,100.0,8,6034.33,214,38,39,0,1
10153,31,100.0,7,3641.57,265,38,23,0,1
10166,43,100.0,2,6930.74,288,38,21,0,1
10177,23,100.0,9,3675.63,305,38,76,0,1
10185,28,100.0,9,3442.04,312,38,50,0,1
10196,49,100.0,1,6893.81,324,38,34,0,1
10208,24,100.0,9,2622.48,361,38,30,0,0
10221,33,100.0,3,4417.38,408,38,56,0,1
10232,22,100.0,6,3606.02,439,38,59,0,1
10248,32,100.0,12,3802.56,487,38,0,3,1
10273,40,100.0,13,5026.4,562,38,56,0,1
10282,43,100.0,1,6695.53,592,38,39,0,1
10293,24,100.0,4,2819.28,612,38,36,0,0
10306,32,100.0,9,3759.04,647,38,77,0,1
10314,20,100.0,1,2731.8,655,38,78,0,0
10325,24,69.12,9,1658.88,669,38,17,0,0
10336,48,100.0,12,5778.24,684,38,62,0,1
10350,44,100.0,1,5191.12,696,38,23,0,1
10372,28,100.0,3,3862.88,751,38,35,0,1
10383,24,61.52,9,1476.48,778,38,23,0,0
10396,33,100.0,2,5273.73,807,38,39,0,1
10414,41,100.0,12,4872.03,851,38,58,4,1
10104,23,100.0,13,4556.99,25,39,23,0,1
10109,46,100.0,5,8257.0,63,39,45,0,2
10114,48,100.0,4,8209.44,85,39,62,0,2
10122,25,100.0,3,3598.5,122,39,67,0,1
10127,22,100.0,15,3837.24,148,39,74,0,1
10136,41,100.0,3,8331.61,179,39,51,0,2
10141,34,100.0,9,4836.5,207,39,73,0,1
10148,32,100.0,14,5418.88,248,39,42,0,1
10151,21,100.0,7,3734.01,258,39,60,0,1
10160,20,100.0,1,3996.4,278,39,54,0,1
10165,47,100.0,16,8754.69,289,39,26,0,2
10171,39,100.0,3,5481.45,303,39,43,0,1
10175,29,100.0,5,4419.89,304,39,49,0,1
10181,45,100.0,7,6324.75,310,39,7,0,1
10184,28,100.0,10,4409.72,312,39,81,0,1
10192,26,100.0,12,3918.46,318,39,40,0,1
10195,50,100.0,10,7620.5,323,39,47,0,2
10203,48,100.0,1,8291.04,330,39,23,0,2
10207,25,100.0,11,3937.25,337,39,64,0,1
10212,40,100.0,11,5554.4,375,39,23,0,1
10225,43,100.0,2,6407.86,412,39,69,0,1
10229,22,100.0,5,4172.52,430,39,39,0,1
10239,47,100.0,1,7083.37,462,39,60,0,2
10246,36,100.0,9,7132.68,485,39,23,0,2
10253,40,100.0,6,6773.6,512,39,22,3,1
10259,27,100.0,8,3657.69,526,39,65,0,1
10266,29,100.0,7,4812.55,547,39,70,0,1
10271,20,100.0,9,3928.6,561,39,39,0,1
10278,42,100.0,7,6401.22,578,39,84,0,1
10281,25,100.0,5,4191.25,591,39,18,0,1
10287,36,100.0,5,5852.52,602,39,69,0,1
10292,21,100.0,12,2844.87,611,39,0,0,0
10301,23,100.0,9,4011.66,272,39,85,0,1
10305,37,100.0,9,7455.87,646,39,15,0,2
10310,48,100.0,3,8940.96,649,39,68,0,2
10313,25,100.0,3,4572.25,655,39,31,0,1
10321,33,100.0,11,5700.09,668,39,21,0,1
10324,27,100.0,12,3155.49,669,39,11,0,1
10331,27,100.0,11,4170.69,681,39,45,0,1
10334,20,100.0,3,2878.8,683,39,24,4,0
10342,30,100.0,4,5029.5,688,39,10,0,1
10349,48,100.0,6,7396.8,695,39,74,0,2
10358,32,93.49,12,2991.68,704,39,23,0,0
10366,34,100.0,1,6275.72,735,39,90,0,1
10370,27,56.85,9,1534.95,745,39,42,0,0
10377,39,100.0,3,7264.53,765,39,16,0,2
10383,47,100.0,6,6869.05,778,39,23,0,1
10394,22,100.0,5,3353.02,799,39,23,0,1
10405,55,100.0,1,8289.05,829,39,83,0,2
10412,60,100.0,9,11887.8,848,39,23,0,2
10419,35,100.0,6,5926.9,862,39,19,0,1
10425,28,100.0,8,3793.16,876,39,14,2,1
10105,38,100.0,13,4330.1,36,40,48,0,1
10117,21,95.8,7,2011.8,100,40,26,0,0
10128,41,100.0,4,4837.18,151,40,23,0,1
10142,22,97.81,10,2151.82,214,40,39,0,0
